image_id,predicted_label,crack_probability,width,height,component_count,crack_area_px,crack_area_pct,crack_length_px,mean_width_px,max_width_px,scale_mm_per_px,crack_length_mm,mean_width_mm,max_width_mm,severity_score,severity_label,severity_basis,segmentation_source,measurement_method,overlay_path,heatmap_path,mask_path,polygons_json
img_0014758,cracked,0.9699416822857948,256,256,2,443,0.0067596435546875,87.0,4.563246726989746,6.324555397033691,,,,,0.31130820645227614,low,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0014758.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0014758.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0014758.png,"[{""component_id"": 1, ""area_px"": 296, ""bbox"": [32, 0, 94, 24], ""polygon"": [[94, 0], [84, 4], [73, 12], [65, 12], [59, 18], [49, 18], [43, 24], [34, 22], [32, 20], [37, 16], [42, 18], [52, 10], [59, 14], [61, 10], [76, 6], [82, 0]]}, {""component_id"": 2, ""area_px"": 147, ""bbox"": [0, 7, 31, 18], ""polygon"": [[0, 8], [15, 8], [30, 14], [24, 18], [19, 14], [11, 12], [3, 14], [0, 8]]}]"
img_0039587,cracked,0.9699405251050832,256,256,6,862,0.013153076171875,122.0,5.430854320526123,10.198039054870605,,,,,0.37917207515448015,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0039587.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0039587.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0039587.png,"[{""component_id"": 2, ""area_px"": 193, ""bbox"": [99, 99, 127, 117], ""polygon"": [[115, 116], [108, 114], [100, 114], [98, 112], [108, 110], [118, 98], [124, 100], [126, 102], [124, 106], [114, 109], [116, 112], [120, 113], [115, 116]]}, {""component_id"": 1, ""area_px"": 159, ""bbox"": [233, 13, 252, 29], ""polygon"": [[244, 28], [240, 27], [244, 23], [243, 22], [236, 28], [232, 27], [245, 12], [250, 16], [248, 19], [252, 24], [244, 28]]}, {""component_id"": 3, ""area_px"": 133, ""bbox"": [210, 181, 224, 195], ""polygon"": [[218, 194], [212, 192], [212, 189], [214, 187], [210, 183], [211, 180], [220, 180], [224, 185], [218, 194]]}, {""component_id"": 6, ""area_px"": 131, ""bbox"": [161, 194, 180, 207], ""polygon"": [[178, 206], [172, 202], [165, 202], [162, 206], [160, 201], [167, 198], [169, 194], [177, 194], [180, 205], [178, 206]]}, {""component_id"": 5, ""area_px"": 127, ""bbox"": [85, 188, 101, 201], ""polygon"": [[90, 200], [84, 198], [86, 192], [94, 188], [100, 193], [90, 200]]}, {""component_id"": 4, ""area_px"": 119, ""bbox"": [144, 186, 161, 202], ""polygon"": [[149, 202], [144, 199], [157, 186], [160, 197], [151, 198], [149, 202]]}]"
img_0016166,cracked,0.969940010598621,256,256,4,680,0.0103759765625,150.0,4.206299304962158,6.0,,,,,0.3890716202837867,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0016166.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0016166.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0016166.png,"[{""component_id"": 4, ""area_px"": 207, ""bbox"": [154, 233, 201, 249], ""polygon"": [[197, 248], [188, 246], [180, 242], [175, 242], [169, 238], [157, 238], [154, 235], [165, 232], [171, 234], [174, 236], [199, 244], [200, 246], [197, 248]]}, {""component_id"": 3, ""area_px"": 189, ""bbox"": [94, 207, 141, 221], ""polygon"": [[138, 220], [123, 218], [112, 210], [99, 212], [94, 209], [98, 206], [111, 206], [124, 214], [139, 216], [140, 218], [138, 220]]}, {""component_id"": 1, ""area_px"": 153, ""bbox"": [101, 51, 127, 64], ""polygon"": [[124, 64], [116, 64], [114, 62], [116, 60], [111, 56], [106, 60], [100, 55], [110, 50], [121, 58], [122, 57], [120, 55], [124, 54], [126, 58], [124, 64]]}, {""component_id"": 2, ""area_px"": 131, ""bbox"": [180, 60, 212, 70], ""polygon"": [[198, 70], [191, 66], [181, 68], [180, 65], [185, 62], [199, 64], [205, 60], [212, 62], [204, 64], [198, 70]]}]"
img_0041706,cracked,0.969935641687605,256,256,6,1681,0.0256500244140625,274.0,5.449590682983398,10.0,,,,,0.5880080989999559,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0041706.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0041706.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0041706.png,"[{""component_id"": 3, ""area_px"": 903, ""bbox"": [216, 105, 256, 256], ""polygon"": [[216, 255], [216, 246], [220, 242], [218, 230], [224, 221], [224, 210], [232, 203], [230, 200], [232, 196], [237, 198], [246, 192], [244, 179], [254, 169], [252, 161], [252, 139], [250, 136], [254, 117], [249, 116], [242, 108], [250, 104], [255, 108]]}, {""component_id"": 4, ""area_px"": 213, ""bbox"": [90, 135, 114, 155], ""polygon"": [[106, 154], [104, 150], [102, 150], [98, 148], [90, 138], [92, 136], [98, 134], [114, 148], [112, 152], [106, 154]]}, {""component_id"": 2, ""area_px"": 174, ""bbox"": [173, 77, 190, 105], ""polygon"": [[188, 104], [184, 102], [182, 91], [178, 88], [182, 83], [174, 82], [174, 76], [177, 78], [181, 76], [186, 81], [186, 86], [184, 89], [190, 97], [188, 104]]}, {""component_id"": 6, ""area_px"": 139, ""bbox"": [14, 236, 32, 252], ""polygon"": [[25, 252], [20, 252], [14, 248], [16, 236], [22, 244], [27, 242], [32, 244], [25, 252]]}, {""component_id"": 1, ""area_px"": 126, ""bbox"": [233, 73, 249, 91], ""polygon"": [[240, 90], [232, 87], [238, 82], [242, 81], [242, 74], [244, 72], [248, 80], [246, 83], [246, 87], [240, 90]]}, {""component_id"": 5, ""area_px"": 126, ""bbox"": [1, 182, 23, 193], ""polygon"": [[20, 192], [0, 186], [4, 184], [19, 182], [22, 187], [20, 192]]}]"
img_0001049,cracked,0.9699337109806888,256,256,4,2015,0.0307464599609375,329.0,5.533854007720947,10.770329475402832,,,,,0.6668053711430779,high,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0001049.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0001049.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0001049.png,"[{""component_id"": 2, ""area_px"": 1286, ""bbox"": [96, 6, 218, 175], ""polygon"": [[98, 174], [96, 172], [96, 165], [100, 143], [109, 132], [112, 132], [117, 128], [122, 128], [126, 125], [130, 110], [152, 85], [156, 76], [164, 70], [162, 68], [168, 66], [172, 55], [168, 51], [174, 47], [178, 38], [186, 30], [186, 14], [188, 12], [191, 16], [192, 10], [198, 6], [200, 7], [196, 10], [196, 25], [199, 28], [215, 16], [218, 19], [210, 28], [188, 34], [178, 45], [174, 56], [176, 62], [172, 67], [172, 73], [162, 78], [160, 86], [134, 112], [128, 131], [123, 134], [114, 134], [106, 144], [98, 174]]}, {""component_id"": 4, ""area_px"": 490, ""bbox"": [23, 184, 98, 227], ""polygon"": [[25, 226], [22, 222], [29, 214], [46, 212], [61, 200], [77, 200], [94, 184], [98, 185], [96, 191], [79, 204], [61, 206], [49, 216], [38, 216], [35, 220], [31, 220], [25, 226]]}, {""component_id"": 1, ""area_px"": 139, ""bbox"": [223, 0, 243, 19], ""polygon"": [[242, 0], [234, 17], [224, 18], [222, 16], [234, 7], [234, 0]]}, {""component_id"": 3, ""area_px"": 100, ""bbox"": [213, 74, 223, 90], ""polygon"": [[217, 90], [214, 87], [212, 77], [214, 76], [216, 78], [220, 74], [222, 80], [217, 90]]}]"
img_0000896,cracked,0.9699323750842214,256,256,12,3633,0.0554351806640625,561.0,5.777808666229248,10.770329475402832,,,,,0.8558093662521958,high,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0000896.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0000896.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0000896.png,"[{""component_id"": 10, ""area_px"": 621, ""bbox"": [117, 186, 172, 231], ""polygon"": [[168, 230], [165, 228], [155, 228], [142, 218], [134, 218], [123, 208], [119, 210], [116, 208], [122, 206], [126, 199], [122, 194], [122, 187], [126, 186], [130, 188], [148, 208], [148, 212], [146, 214], [141, 208], [135, 206], [132, 204], [132, 198], [129, 196], [128, 206], [131, 208], [141, 214], [144, 218], [149, 216], [154, 222], [159, 222], [160, 221], [156, 214], [157, 212], [172, 226], [168, 230]]}, {""component_id"": 8, ""area_px"": 591, ""bbox"": [80, 141, 111, 201], ""polygon"": [[101, 200], [94, 194], [94, 189], [90, 184], [92, 181], [86, 175], [94, 172], [102, 164], [102, 161], [98, 157], [94, 150], [80, 146], [82, 144], [94, 144], [97, 140], [102, 143], [104, 151], [110, 157], [110, 171], [108, 172], [104, 170], [98, 179], [104, 193], [104, 198], [101, 200]]}, {""component_id"": 4, ""area_px"": 512, ""bbox"": [21, 68, 61, 111], ""polygon"": [[59, 110], [56, 110], [51, 106], [44, 110], [42, 109], [46, 103], [44, 96], [46, 93], [43, 88], [37, 86], [26, 90], [20, 88], [50, 68], [52, 70], [44, 82], [52, 90], [60, 107], [59, 110]]}, {""component_id"": 1, ""area_px"": 301, ""bbox"": [61, 0, 77, 49], ""polygon"": [[76, 0], [70, 14], [74, 26], [66, 33], [66, 46], [62, 48], [60, 34], [66, 27], [60, 22], [66, 16], [70, 0]]}, {""component_id"": 12, ""area_px"": 296, ""bbox"": [193, 229, 241, 241], ""polygon"": [[200, 240], [198, 236], [192, 234], [194, 230], [222, 232], [229, 228], [240, 234], [238, 236], [224, 234], [218, 238], [203, 238], [200, 240]]}, {""component_id"": 13, ""area_px"": 221, ""bbox"": [65, 242, 104, 256], ""polygon"": [[64, 255], [67, 252], [73, 254], [89, 244], [102, 242], [104, 243], [96, 252], [90, 250], [90, 255]]}, {""component_id"": 9, ""area_px"": 201, ""bbox"": [55, 146, 72, 172], ""polygon"": [[62, 172], [54, 167], [54, 162], [56, 160], [62, 166], [64, 165], [62, 149], [67, 146], [72, 150], [68, 154], [68, 167], [62, 172]]}, {""component_id"": 6, ""area_px"": 178, ""bbox"": [71, 116, 96, 139], ""polygon"": [[94, 138], [87, 136], [85, 132], [78, 130], [70, 117], [76, 116], [80, 124], [94, 134], [94, 138]]}, {""component_id"": 3, ""area_px"": 159, ""bbox"": [1, 50, 16, 76], ""polygon"": [[10, 76], [6, 68], [2, 70], [0, 67], [6, 62], [8, 53], [12, 50], [16, 57], [10, 66], [12, 70], [10, 76]]}, {""component_id"": 2, ""area_px"": 145, ""bbox"": [38, 8, 56, 30], ""polygon"": [[43, 30], [40, 30], [38, 26], [42, 20], [48, 19], [50, 9], [53, 8], [56, 10], [56, 18], [50, 24], [45, 24], [43, 30]]}, {""component_id"": 7, ""area_px"": 142, ""bbox"": [55, 131, 70, 148], ""polygon"": [[58, 148], [54, 144], [60, 136], [58, 132], [67, 130], [70, 133], [64, 137], [68, 142], [58, 148]]}, {""component_id"": 11, ""area_px"": 138, ""bbox"": [66, 195, 77, 222], ""polygon"": [[68, 222], [66, 220], [66, 210], [72, 205], [70, 197], [73, 194], [76, 206], [68, 222]]}]"
img_0039256,cracked,0.9699277907489192,256,256,7,1248,0.01904296875,198.0,5.675788879394531,12.649110794067383,,,,,0.4815710073685338,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0039256.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0039256.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0039256.png,"[{""component_id"": 3, ""area_px"": 287, ""bbox"": [26, 86, 50, 111], ""polygon"": [[40, 110], [37, 108], [28, 107], [28, 101], [26, 96], [33, 92], [40, 96], [42, 93], [42, 87], [46, 86], [50, 96], [46, 100], [42, 98], [40, 101], [42, 108], [40, 110]]}, {""component_id"": 2, ""area_px"": 238, ""bbox"": [53, 47, 65, 88], ""polygon"": [[61, 88], [54, 80], [56, 68], [52, 65], [54, 57], [61, 46], [64, 53], [60, 56], [60, 78], [64, 82], [61, 88]]}, {""component_id"": 5, ""area_px"": 170, ""bbox"": [140, 117, 155, 138], ""polygon"": [[151, 138], [148, 138], [140, 130], [142, 127], [140, 122], [147, 116], [150, 118], [150, 122], [154, 125], [150, 131], [152, 135], [151, 138]]}, {""component_id"": 4, ""area_px"": 167, ""bbox"": [2, 92, 16, 119], ""polygon"": [[14, 118], [6, 115], [2, 96], [4, 92], [6, 93], [10, 105], [16, 114], [14, 118]]}, {""component_id"": 6, ""area_px"": 137, ""bbox"": [0, 144, 18, 158], ""polygon"": [[0, 144], [18, 146], [15, 150], [6, 151], [8, 155], [7, 158], [0, 152]]}, {""component_id"": 7, ""area_px"": 135, ""bbox"": [161, 228, 181, 251], ""polygon"": [[179, 250], [172, 242], [162, 236], [160, 232], [162, 228], [180, 246], [179, 250]]}, {""component_id"": 1, ""area_px"": 114, ""bbox"": [148, 20, 165, 39], ""polygon"": [[163, 38], [150, 30], [152, 28], [148, 24], [149, 20], [164, 35], [163, 38]]}]"
img_0001800,cracked,0.9699276582472012,256,256,6,897,0.0136871337890625,156.0,4.952633380889893,8.0,,,,,0.4131631592129168,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0001800.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0001800.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0001800.png,"[{""component_id"": 2, ""area_px"": 173, ""bbox"": [117, 30, 126, 67], ""polygon"": [[122, 66], [118, 62], [118, 53], [116, 51], [116, 48], [122, 45], [118, 32], [122, 30], [126, 41], [122, 56], [124, 63], [122, 66]]}, {""component_id"": 4, ""area_px"": 152, ""bbox"": [143, 139, 153, 169], ""polygon"": [[148, 168], [142, 165], [146, 156], [149, 138], [152, 141], [152, 153], [148, 168]]}, {""component_id"": 6, ""area_px"": 149, ""bbox"": [217, 197, 236, 213], ""polygon"": [[228, 212], [222, 209], [222, 205], [216, 199], [218, 196], [221, 196], [226, 204], [229, 198], [234, 202], [236, 205], [230, 206], [228, 208], [230, 210], [228, 212]]}, {""component_id"": 1, ""area_px"": 146, ""bbox"": [3, 19, 15, 48], ""polygon"": [[8, 48], [2, 39], [2, 32], [8, 27], [6, 23], [12, 18], [14, 25], [8, 32], [10, 35], [8, 48]]}, {""component_id"": 3, ""area_px"": 146, ""bbox"": [114, 77, 123, 103], ""polygon"": [[120, 102], [114, 100], [118, 87], [114, 79], [116, 76], [122, 83], [122, 100], [120, 102]]}, {""component_id"": 5, ""area_px"": 131, ""bbox"": [165, 193, 177, 218], ""polygon"": [[174, 218], [171, 210], [164, 209], [164, 206], [168, 204], [166, 195], [169, 192], [172, 195], [170, 200], [176, 209], [176, 215], [174, 218]]}]"
img_0014830,cracked,0.9699266883230456,256,256,6,2065,0.0315093994140625,334.0,5.452089309692383,8.246211051940918,,,,,0.6756527927020439,high,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0014830.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0014830.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0014830.png,"[{""component_id"": 6, ""area_px"": 923, ""bbox"": [47, 124, 125, 256], ""polygon"": [[46, 255], [46, 250], [52, 241], [54, 235], [60, 228], [60, 219], [68, 206], [68, 197], [78, 186], [80, 176], [94, 165], [92, 161], [92, 154], [96, 150], [98, 152], [102, 144], [105, 144], [110, 140], [110, 133], [123, 124], [124, 130], [98, 157], [100, 166], [88, 178], [84, 178], [84, 185], [76, 195], [74, 206], [66, 218], [66, 229], [64, 232], [62, 238], [68, 242], [56, 242], [52, 255]]}, {""component_id"": 4, ""area_px"": 413, ""bbox"": [103, 65, 115, 130], ""polygon"": [[111, 130], [106, 125], [104, 103], [102, 100], [104, 86], [104, 70], [111, 64], [114, 67], [110, 72], [110, 85], [108, 96], [114, 102], [110, 106], [110, 114], [114, 117], [111, 130]]}, {""component_id"": 2, ""area_px"": 210, ""bbox"": [212, 2, 225, 43], ""polygon"": [[220, 42], [216, 41], [218, 22], [216, 19], [218, 12], [212, 4], [213, 2], [220, 9], [224, 24], [220, 42]]}, {""component_id"": 1, ""area_px"": 206, ""bbox"": [129, 0, 142, 38], ""polygon"": [[134, 0], [136, 11], [142, 14], [138, 20], [140, 34], [137, 38], [132, 34], [134, 19], [130, 10], [132, 4], [128, 0]]}, {""component_id"": 5, ""area_px"": 186, ""bbox"": [127, 100, 149, 127], ""polygon"": [[130, 126], [128, 125], [126, 118], [136, 111], [136, 104], [139, 102], [142, 104], [147, 100], [148, 102], [146, 109], [134, 119], [130, 126]]}, {""component_id"": 3, ""area_px"": 127, ""bbox"": [190, 62, 209, 84], ""polygon"": [[193, 84], [190, 73], [207, 62], [208, 65], [196, 73], [196, 79], [193, 84]]}]"
img_0039118,cracked,0.9699263322315624,256,256,6,2521,0.0384674072265625,377.0,6.205245018005371,14.142135620117188,,,,,0.7539842237623933,high,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0039118.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0039118.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0039118.png,"[{""component_id"": 2, ""area_px"": 879, ""bbox"": [199, 30, 248, 78], ""polygon"": [[218, 78], [214, 75], [218, 71], [213, 64], [210, 66], [212, 69], [206, 72], [198, 62], [202, 60], [204, 62], [211, 54], [214, 60], [216, 59], [216, 48], [220, 44], [216, 40], [215, 36], [212, 38], [210, 36], [214, 32], [221, 30], [224, 34], [220, 36], [226, 42], [226, 45], [229, 48], [232, 42], [235, 44], [239, 38], [242, 43], [242, 50], [248, 57], [244, 60], [239, 54], [234, 60], [223, 56], [222, 59], [230, 66], [232, 71], [228, 74], [225, 74], [218, 78]]}, {""component_id"": 3, ""area_px"": 539, ""bbox"": [56, 41, 108, 97], ""polygon"": [[88, 96], [85, 94], [74, 94], [66, 89], [64, 84], [72, 81], [70, 71], [66, 64], [58, 61], [60, 58], [66, 55], [66, 51], [56, 43], [57, 40], [62, 40], [72, 48], [70, 57], [68, 60], [74, 68], [74, 85], [80, 90], [85, 92], [94, 84], [98, 84], [101, 82], [108, 84], [88, 96]]}, {""component_id"": 1, ""area_px"": 478, ""bbox"": [215, 7, 256, 37], ""polygon"": [[255, 26], [243, 32], [236, 28], [234, 31], [238, 35], [234, 36], [228, 32], [226, 25], [222, 22], [222, 20], [214, 11], [226, 6], [228, 10], [224, 14], [229, 22], [233, 20], [241, 10], [245, 10], [248, 13], [240, 22], [255, 24]]}, {""component_id"": 4, ""area_px"": 258, ""bbox"": [30, 179, 50, 218], ""polygon"": [[37, 218], [32, 211], [32, 203], [30, 198], [36, 198], [42, 190], [38, 186], [38, 181], [40, 178], [43, 186], [47, 184], [48, 185], [48, 191], [50, 195], [36, 203], [38, 213], [37, 218]]}, {""component_id"": 6, ""area_px"": 241, ""bbox"": [98, 243, 122, 256], ""polygon"": [[102, 255], [98, 248], [105, 242], [119, 242], [120, 246], [116, 249], [122, 252], [120, 255]]}, {""component_id"": 5, ""area_px"": 126, ""bbox"": [23, 235, 38, 256], ""polygon"": [[26, 255], [26, 250], [22, 245], [25, 242], [29, 246], [36, 234], [36, 241], [30, 255]]}]"
img_0038409,cracked,0.9699254729112397,256,256,11,3440,0.052490234375,406.0,6.963088035583496,18.0,,,,,0.839242662941623,high,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0038409.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0038409.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0038409.png,"[{""component_id"": 3, ""area_px"": 705, ""bbox"": [98, 6, 142, 69], ""polygon"": [[118, 68], [105, 66], [102, 64], [102, 55], [98, 51], [105, 48], [114, 58], [118, 55], [118, 52], [122, 42], [120, 35], [128, 21], [121, 18], [118, 13], [125, 6], [128, 13], [131, 16], [134, 14], [138, 19], [142, 28], [139, 30], [134, 24], [130, 26], [124, 49], [124, 60], [118, 68]]}, {""component_id"": 10, ""area_px"": 519, ""bbox"": [0, 164, 31, 201], ""polygon"": [[0, 178], [9, 184], [15, 182], [16, 180], [10, 169], [17, 164], [20, 170], [30, 179], [30, 184], [28, 186], [22, 184], [20, 187], [18, 192], [22, 198], [20, 200], [0, 192]]}, {""component_id"": 5, ""area_px"": 371, ""bbox"": [205, 30, 234, 59], ""polygon"": [[220, 58], [214, 57], [214, 48], [216, 46], [204, 40], [208, 35], [206, 33], [209, 30], [219, 40], [224, 34], [232, 35], [234, 39], [226, 44], [220, 58]]}, {""component_id"": 1, ""area_px"": 360, ""bbox"": [206, 2, 234, 24], ""polygon"": [[220, 24], [217, 20], [208, 20], [206, 16], [212, 12], [210, 8], [213, 6], [223, 2], [232, 8], [230, 12], [234, 16], [220, 24]]}, {""component_id"": 8, ""area_px"": 326, ""bbox"": [103, 85, 121, 127], ""polygon"": [[114, 126], [109, 120], [104, 119], [110, 114], [112, 100], [114, 98], [106, 94], [102, 86], [104, 84], [120, 90], [120, 94], [116, 98], [118, 106], [116, 113], [116, 124], [114, 126]]}, {""component_id"": 4, ""area_px"": 295, ""bbox"": [147, 19, 178, 40], ""polygon"": [[168, 38], [160, 35], [160, 32], [162, 29], [160, 23], [166, 22], [172, 18], [178, 28], [172, 30], [169, 28], [167, 30], [170, 34], [168, 38]]}, {""component_id"": 11, ""area_px"": 245, ""bbox"": [7, 227, 20, 256], ""polygon"": [[6, 255], [10, 242], [6, 235], [9, 226], [12, 226], [18, 234], [20, 248], [14, 255]]}, {""component_id"": 2, ""area_px"": 220, ""bbox"": [12, 4, 31, 24], ""polygon"": [[19, 24], [14, 22], [12, 15], [12, 8], [18, 4], [22, 7], [23, 10], [27, 10], [30, 13], [19, 24]]}, {""component_id"": 6, ""area_px"": 146, ""bbox"": [149, 44, 168, 60], ""polygon"": [[163, 60], [156, 52], [148, 51], [156, 44], [166, 44], [166, 49], [162, 53], [166, 57], [163, 60]]}, {""component_id"": 9, ""area_px"": 142, ""bbox"": [184, 113, 208, 122], ""polygon"": [[198, 122], [188, 120], [184, 116], [191, 112], [199, 116], [205, 114], [208, 117], [206, 120], [201, 120], [198, 122]]}, {""component_id"": 7, ""area_px"": 111, ""bbox"": [225, 57, 247, 66], ""polygon"": [[236, 66], [227, 64], [224, 60], [228, 56], [232, 60], [243, 58], [246, 63], [236, 66]]}]"
img_0041327,cracked,0.9699234887280388,256,256,6,885,0.0135040283203125,139.0,5.5030837059021,8.485280990600586,,,,,0.39663756538069894,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0041327.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0041327.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0041327.png,"[{""component_id"": 4, ""area_px"": 224, ""bbox"": [162, 154, 192, 179], ""polygon"": [[173, 178], [162, 169], [169, 168], [172, 162], [187, 154], [192, 160], [183, 164], [178, 164], [172, 171], [174, 175], [173, 178]]}, {""component_id"": 3, ""area_px"": 169, ""bbox"": [211, 129, 229, 147], ""polygon"": [[224, 146], [214, 146], [210, 143], [218, 135], [218, 131], [220, 128], [228, 133], [222, 141], [226, 144], [224, 146]]}, {""component_id"": 5, ""area_px"": 133, ""bbox"": [218, 164, 236, 178], ""polygon"": [[234, 178], [220, 176], [218, 174], [222, 169], [220, 166], [223, 164], [236, 175], [234, 178]]}, {""component_id"": 6, ""area_px"": 133, ""bbox"": [207, 180, 220, 200], ""polygon"": [[210, 200], [206, 197], [206, 192], [209, 188], [214, 186], [212, 182], [214, 180], [218, 187], [220, 194], [216, 196], [212, 194], [210, 200]]}, {""component_id"": 1, ""area_px"": 119, ""bbox"": [42, 19, 55, 35], ""polygon"": [[53, 34], [42, 29], [48, 24], [46, 22], [50, 18], [54, 20], [52, 26], [54, 30], [53, 34]]}, {""component_id"": 2, ""area_px"": 107, ""bbox"": [199, 117, 215, 130], ""polygon"": [[213, 130], [208, 122], [200, 126], [200, 120], [203, 116], [207, 118], [212, 118], [214, 120], [213, 130]]}]"
img_0037995,cracked,0.969918149892867,256,256,5,729,0.0111236572265625,100.0,5.478348255157471,8.246211051940918,,,,,0.34770003521132076,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0037995.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0037995.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0037995.png,"[{""component_id"": 3, ""area_px"": 170, ""bbox"": [58, 189, 78, 203], ""polygon"": [[75, 202], [71, 198], [67, 202], [65, 200], [61, 202], [58, 199], [66, 193], [62, 190], [64, 188], [73, 188], [78, 198], [75, 202]]}, {""component_id"": 1, ""area_px"": 166, ""bbox"": [237, 49, 256, 70], ""polygon"": [[255, 66], [252, 70], [248, 64], [243, 66], [238, 58], [236, 51], [240, 48], [244, 56], [247, 56], [255, 64]]}, {""component_id"": 5, ""area_px"": 161, ""bbox"": [50, 235, 72, 253], ""polygon"": [[69, 252], [63, 252], [52, 244], [50, 241], [50, 237], [54, 234], [62, 244], [70, 244], [72, 248], [69, 252]]}, {""component_id"": 2, ""area_px"": 117, ""bbox"": [12, 138, 29, 152], ""polygon"": [[27, 152], [21, 152], [12, 145], [15, 140], [22, 138], [24, 141], [18, 145], [27, 146], [27, 152]]}, {""component_id"": 4, ""area_px"": 115, ""bbox"": [3, 201, 20, 217], ""polygon"": [[15, 216], [10, 214], [10, 208], [2, 204], [6, 200], [16, 204], [20, 207], [15, 216]]}]"
